"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/02/2023 04:00:00 - 18/02/2023 05:00:00","BZN|NL","Without Sequence","67.14","",""
"18/02/2023 05:00:00 - 18/02/2023 06:00:00","BZN|NL","Without Sequence","70.10","",""
"18/02/2023 06:00:00 - 18/02/2023 07:00:00","BZN|NL","Without Sequence","82.26","",""
"18/02/2023 07:00:00 - 18/02/2023 08:00:00","BZN|NL","Without Sequence","91.14","",""
"18/02/2023 08:00:00 - 18/02/2023 09:00:00","BZN|NL","Without Sequence","109.66","",""
"18/02/2023 09:00:00 - 18/02/2023 10:00:00","BZN|NL","Without Sequence","118.20","",""
"18/02/2023 10:00:00 - 18/02/2023 11:00:00","BZN|NL","Without Sequence","108.23","",""
"18/02/2023 11:00:00 - 18/02/2023 12:00:00","BZN|NL","Without Sequence","103.27","",""
"18/02/2023 12:00:00 - 18/02/2023 13:00:00","BZN|NL","Without Sequence","94.75","",""
"18/02/2023 13:00:00 - 18/02/2023 14:00:00","BZN|NL","Without Sequence","83.01","",""
"18/02/2023 14:00:00 - 18/02/2023 15:00:00","BZN|NL","Without Sequence","86.37","",""
"18/02/2023 15:00:00 - 18/02/2023 16:00:00","BZN|NL","Without Sequence","96.68","",""
"18/02/2023 16:00:00 - 18/02/2023 17:00:00","BZN|NL","Without Sequence","110.00","",""
"18/02/2023 17:00:00 - 18/02/2023 18:00:00","BZN|NL","Without Sequence","128.70","",""
"18/02/2023 18:00:00 - 18/02/2023 19:00:00","BZN|NL","Without Sequence","146.87","",""
"18/02/2023 19:00:00 - 18/02/2023 20:00:00","BZN|NL","Without Sequence","150.46","",""
"18/02/2023 20:00:00 - 18/02/2023 21:00:00","BZN|NL","Without Sequence","135.29","",""
"18/02/2023 21:00:00 - 18/02/2023 22:00:00","BZN|NL","Without Sequence","120.55","",""
"18/02/2023 22:00:00 - 18/02/2023 23:00:00","BZN|NL","Without Sequence","117.00","",""
"18/02/2023 23:00:00 - 19/02/2023 00:00:00","BZN|NL","Without Sequence","113.68","",""
"19/02/2023 00:00:00 - 19/02/2023 01:00:00","BZN|NL","Without Sequence","110.82","",""
"19/02/2023 01:00:00 - 19/02/2023 02:00:00","BZN|NL","Without Sequence","105.37","",""
"19/02/2023 02:00:00 - 19/02/2023 03:00:00","BZN|NL","Without Sequence","100.63","",""
"19/02/2023 03:00:00 - 19/02/2023 04:00:00","BZN|NL","Without Sequence","93.00","",""
"19/02/2023 04:00:00 - 19/02/2023 05:00:00","BZN|NL","Without Sequence","92.55","",""
"19/02/2023 05:00:00 - 19/02/2023 06:00:00","BZN|NL","Without Sequence","97.78","",""
"19/02/2023 06:00:00 - 19/02/2023 07:00:00","BZN|NL","Without Sequence","101.32","",""
"19/02/2023 07:00:00 - 19/02/2023 08:00:00","BZN|NL","Without Sequence","109.96","",""
"19/02/2023 08:00:00 - 19/02/2023 09:00:00","BZN|NL","Without Sequence","115.33","",""
"19/02/2023 09:00:00 - 19/02/2023 10:00:00","BZN|NL","Without Sequence","118.44","",""
"19/02/2023 10:00:00 - 19/02/2023 11:00:00","BZN|NL","Without Sequence","116.08","",""
"19/02/2023 11:00:00 - 19/02/2023 12:00:00","BZN|NL","Without Sequence","113.70","",""
"19/02/2023 12:00:00 - 19/02/2023 13:00:00","BZN|NL","Without Sequence","112.75","",""
"19/02/2023 13:00:00 - 19/02/2023 14:00:00","BZN|NL","Without Sequence","115.70","",""
"19/02/2023 14:00:00 - 19/02/2023 15:00:00","BZN|NL","Without Sequence","114.10","",""
"19/02/2023 15:00:00 - 19/02/2023 16:00:00","BZN|NL","Without Sequence","107.66","",""
"19/02/2023 16:00:00 - 19/02/2023 17:00:00","BZN|NL","Without Sequence","120.00","",""
"19/02/2023 17:00:00 - 19/02/2023 18:00:00","BZN|NL","Without Sequence","141.00","",""
"19/02/2023 18:00:00 - 19/02/2023 19:00:00","BZN|NL","Without Sequence","158.50","",""
"19/02/2023 19:00:00 - 19/02/2023 20:00:00","BZN|NL","Without Sequence","158.18","",""
"19/02/2023 20:00:00 - 19/02/2023 21:00:00","BZN|NL","Without Sequence","142.67","",""
"19/02/2023 21:00:00 - 19/02/2023 22:00:00","BZN|NL","Without Sequence","134.17","",""
"19/02/2023 22:00:00 - 19/02/2023 23:00:00","BZN|NL","Without Sequence","128.14","",""
"19/02/2023 23:00:00 - 20/02/2023 00:00:00","BZN|NL","Without Sequence","100.60","",""
"20/02/2023 00:00:00 - 20/02/2023 01:00:00","BZN|NL","Without Sequence","78.87","",""
"20/02/2023 01:00:00 - 20/02/2023 02:00:00","BZN|NL","Without Sequence","64.90","",""
"20/02/2023 02:00:00 - 20/02/2023 03:00:00","BZN|NL","Without Sequence","48.86","",""
"20/02/2023 03:00:00 - 20/02/2023 04:00:00","BZN|NL","Without Sequence","34.00","",""
"20/02/2023 04:00:00 - 20/02/2023 05:00:00","BZN|NL","Without Sequence","29.13","",""
"20/02/2023 05:00:00 - 20/02/2023 06:00:00","BZN|NL","Without Sequence","38.24","",""
"20/02/2023 06:00:00 - 20/02/2023 07:00:00","BZN|NL","Without Sequence","72.30","",""
"20/02/2023 07:00:00 - 20/02/2023 08:00:00","BZN|NL","Without Sequence","100.00","",""
"20/02/2023 08:00:00 - 20/02/2023 09:00:00","BZN|NL","Without Sequence","110.00","",""
"20/02/2023 09:00:00 - 20/02/2023 10:00:00","BZN|NL","Without Sequence","111.90","",""
"20/02/2023 10:00:00 - 20/02/2023 11:00:00","BZN|NL","Without Sequence","106.38","",""
"20/02/2023 11:00:00 - 20/02/2023 12:00:00","BZN|NL","Without Sequence","94.00","",""
"20/02/2023 12:00:00 - 20/02/2023 13:00:00","BZN|NL","Without Sequence","102.77","",""
"20/02/2023 13:00:00 - 20/02/2023 14:00:00","BZN|NL","Without Sequence","84.90","",""
"20/02/2023 14:00:00 - 20/02/2023 15:00:00","BZN|NL","Without Sequence","99.00","",""
"20/02/2023 15:00:00 - 20/02/2023 16:00:00","BZN|NL","Without Sequence","109.00","",""
"20/02/2023 16:00:00 - 20/02/2023 17:00:00","BZN|NL","Without Sequence","91.10","",""
"20/02/2023 17:00:00 - 20/02/2023 18:00:00","BZN|NL","Without Sequence","129.00","",""
"20/02/2023 18:00:00 - 20/02/2023 19:00:00","BZN|NL","Without Sequence","173.10","",""
"20/02/2023 19:00:00 - 20/02/2023 20:00:00","BZN|NL","Without Sequence","146.00","",""
"20/02/2023 20:00:00 - 20/02/2023 21:00:00","BZN|NL","Without Sequence","148.40","",""
"20/02/2023 21:00:00 - 20/02/2023 22:00:00","BZN|NL","Without Sequence","130.00","",""
"20/02/2023 22:00:00 - 20/02/2023 23:00:00","BZN|NL","Without Sequence","125.40","",""
"20/02/2023 23:00:00 - 21/02/2023 00:00:00","BZN|NL","Without Sequence","108.80","",""
"21/02/2023 00:00:00 - 21/02/2023 01:00:00","BZN|NL","Without Sequence","106.00","",""
"21/02/2023 01:00:00 - 21/02/2023 02:00:00","BZN|NL","Without Sequence","108.00","",""
"21/02/2023 02:00:00 - 21/02/2023 03:00:00","BZN|NL","Without Sequence","93.24","",""
"21/02/2023 03:00:00 - 21/02/2023 04:00:00","BZN|NL","Without Sequence","121.50","",""
"21/02/2023 04:00:00 - 21/02/2023 05:00:00","BZN|NL","Without Sequence","108.30","",""
"21/02/2023 05:00:00 - 21/02/2023 06:00:00","BZN|NL","Without Sequence","99.90","",""
"21/02/2023 06:00:00 - 21/02/2023 07:00:00","BZN|NL","Without Sequence","133.70","",""
"21/02/2023 07:00:00 - 21/02/2023 08:00:00","BZN|NL","Without Sequence","146.88","",""
"21/02/2023 08:00:00 - 21/02/2023 09:00:00","BZN|NL","Without Sequence","152.08","",""
"21/02/2023 09:00:00 - 21/02/2023 10:00:00","BZN|NL","Without Sequence","167.93","",""
"21/02/2023 10:00:00 - 21/02/2023 11:00:00","BZN|NL","Without Sequence","150.00","",""
"21/02/2023 11:00:00 - 21/02/2023 12:00:00","BZN|NL","Without Sequence","128.52","",""
"21/02/2023 12:00:00 - 21/02/2023 13:00:00","BZN|NL","Without Sequence","122.94","",""
"21/02/2023 13:00:00 - 21/02/2023 14:00:00","BZN|NL","Without Sequence","120.16","",""
"21/02/2023 14:00:00 - 21/02/2023 15:00:00","BZN|NL","Without Sequence","124.79","",""
"21/02/2023 15:00:00 - 21/02/2023 16:00:00","BZN|NL","Without Sequence","130.56","",""
"21/02/2023 16:00:00 - 21/02/2023 17:00:00","BZN|NL","Without Sequence","148.98","",""
"21/02/2023 17:00:00 - 21/02/2023 18:00:00","BZN|NL","Without Sequence","164.85","",""
"21/02/2023 18:00:00 - 21/02/2023 19:00:00","BZN|NL","Without Sequence","178.13","",""
"21/02/2023 19:00:00 - 21/02/2023 20:00:00","BZN|NL","Without Sequence","177.10","",""
"21/02/2023 20:00:00 - 21/02/2023 21:00:00","BZN|NL","Without Sequence","170.00","",""
"21/02/2023 21:00:00 - 21/02/2023 22:00:00","BZN|NL","Without Sequence","158.80","",""
"21/02/2023 22:00:00 - 21/02/2023 23:00:00","BZN|NL","Without Sequence","153.20","",""
"21/02/2023 23:00:00 - 22/02/2023 00:00:00","BZN|NL","Without Sequence","142.58","",""
"22/02/2023 00:00:00 - 22/02/2023 01:00:00","BZN|NL","Without Sequence","139.90","",""
"22/02/2023 01:00:00 - 22/02/2023 02:00:00","BZN|NL","Without Sequence","125.20","",""
"22/02/2023 02:00:00 - 22/02/2023 03:00:00","BZN|NL","Without Sequence","125.30","",""
"22/02/2023 03:00:00 - 22/02/2023 04:00:00","BZN|NL","Without Sequence","117.28","",""
"22/02/2023 04:00:00 - 22/02/2023 05:00:00","BZN|NL","Without Sequence","117.31","",""
"22/02/2023 05:00:00 - 22/02/2023 06:00:00","BZN|NL","Without Sequence","116.40","",""
"22/02/2023 06:00:00 - 22/02/2023 07:00:00","BZN|NL","Without Sequence","148.00","",""
"22/02/2023 07:00:00 - 22/02/2023 08:00:00","BZN|NL","Without Sequence","173.13","",""
"22/02/2023 08:00:00 - 22/02/2023 09:00:00","BZN|NL","Without Sequence","176.34","",""
"22/02/2023 09:00:00 - 22/02/2023 10:00:00","BZN|NL","Without Sequence","164.55","",""
"22/02/2023 10:00:00 - 22/02/2023 11:00:00","BZN|NL","Without Sequence","151.24","",""
"22/02/2023 11:00:00 - 22/02/2023 12:00:00","BZN|NL","Without Sequence","123.96","",""
"22/02/2023 12:00:00 - 22/02/2023 13:00:00","BZN|NL","Without Sequence","118.67","",""
"22/02/2023 13:00:00 - 22/02/2023 14:00:00","BZN|NL","Without Sequence","126.00","",""
"22/02/2023 14:00:00 - 22/02/2023 15:00:00","BZN|NL","Without Sequence","136.00","",""
"22/02/2023 15:00:00 - 22/02/2023 16:00:00","BZN|NL","Without Sequence","150.90","",""
"22/02/2023 16:00:00 - 22/02/2023 17:00:00","BZN|NL","Without Sequence","156.95","",""
"22/02/2023 17:00:00 - 22/02/2023 18:00:00","BZN|NL","Without Sequence","165.01","",""
"22/02/2023 18:00:00 - 22/02/2023 19:00:00","BZN|NL","Without Sequence","175.00","",""
"22/02/2023 19:00:00 - 22/02/2023 20:00:00","BZN|NL","Without Sequence","172.73","",""
"22/02/2023 20:00:00 - 22/02/2023 21:00:00","BZN|NL","Without Sequence","162.06","",""
"22/02/2023 21:00:00 - 22/02/2023 22:00:00","BZN|NL","Without Sequence","154.02","",""
"22/02/2023 22:00:00 - 22/02/2023 23:00:00","BZN|NL","Without Sequence","144.84","",""
"22/02/2023 23:00:00 - 23/02/2023 00:00:00","BZN|NL","Without Sequence","134.45","",""
"23/02/2023 00:00:00 - 23/02/2023 01:00:00","BZN|NL","Without Sequence","134.67","",""
"23/02/2023 01:00:00 - 23/02/2023 02:00:00","BZN|NL","Without Sequence","131.39","",""
"23/02/2023 02:00:00 - 23/02/2023 03:00:00","BZN|NL","Without Sequence","128.99","",""
"23/02/2023 03:00:00 - 23/02/2023 04:00:00","BZN|NL","Without Sequence","124.78","",""
"23/02/2023 04:00:00 - 23/02/2023 05:00:00","BZN|NL","Without Sequence","125.18","",""
"23/02/2023 05:00:00 - 23/02/2023 06:00:00","BZN|NL","Without Sequence","129.93","",""
"23/02/2023 06:00:00 - 23/02/2023 07:00:00","BZN|NL","Without Sequence","153.98","",""
"23/02/2023 07:00:00 - 23/02/2023 08:00:00","BZN|NL","Without Sequence","170.00","",""
"23/02/2023 08:00:00 - 23/02/2023 09:00:00","BZN|NL","Without Sequence","178.06","",""
"23/02/2023 09:00:00 - 23/02/2023 10:00:00","BZN|NL","Without Sequence","163.96","",""
"23/02/2023 10:00:00 - 23/02/2023 11:00:00","BZN|NL","Without Sequence","139.90","",""
"23/02/2023 11:00:00 - 23/02/2023 12:00:00","BZN|NL","Without Sequence","130.00","",""
"23/02/2023 12:00:00 - 23/02/2023 13:00:00","BZN|NL","Without Sequence","131.75","",""
"23/02/2023 13:00:00 - 23/02/2023 14:00:00","BZN|NL","Without Sequence","124.23","",""
"23/02/2023 14:00:00 - 23/02/2023 15:00:00","BZN|NL","Without Sequence","128.97","",""
"23/02/2023 15:00:00 - 23/02/2023 16:00:00","BZN|NL","Without Sequence","118.00","",""
"23/02/2023 16:00:00 - 23/02/2023 17:00:00","BZN|NL","Without Sequence","127.55","",""
"23/02/2023 17:00:00 - 23/02/2023 18:00:00","BZN|NL","Without Sequence","151.89","",""
"23/02/2023 18:00:00 - 23/02/2023 19:00:00","BZN|NL","Without Sequence","165.22","",""
"23/02/2023 19:00:00 - 23/02/2023 20:00:00","BZN|NL","Without Sequence","165.00","",""
"23/02/2023 20:00:00 - 23/02/2023 21:00:00","BZN|NL","Without Sequence","149.90","",""
"23/02/2023 21:00:00 - 23/02/2023 22:00:00","BZN|NL","Without Sequence","151.14","",""
"23/02/2023 22:00:00 - 23/02/2023 23:00:00","BZN|NL","Without Sequence","141.50","",""
"23/02/2023 23:00:00 - 24/02/2023 00:00:00","BZN|NL","Without Sequence","132.94","",""
"24/02/2023 00:00:00 - 24/02/2023 01:00:00","BZN|NL","Without Sequence","133.65","",""
"24/02/2023 01:00:00 - 24/02/2023 02:00:00","BZN|NL","Without Sequence","153.00","",""
"24/02/2023 02:00:00 - 24/02/2023 03:00:00","BZN|NL","Without Sequence","125.80","",""
"24/02/2023 03:00:00 - 24/02/2023 04:00:00","BZN|NL","Without Sequence","128.96","",""
"24/02/2023 04:00:00 - 24/02/2023 05:00:00","BZN|NL","Without Sequence","117.55","",""
"24/02/2023 05:00:00 - 24/02/2023 06:00:00","BZN|NL","Without Sequence","110.62","",""
"24/02/2023 06:00:00 - 24/02/2023 07:00:00","BZN|NL","Without Sequence","120.00","",""
"24/02/2023 07:00:00 - 24/02/2023 08:00:00","BZN|NL","Without Sequence","144.00","",""
"24/02/2023 08:00:00 - 24/02/2023 09:00:00","BZN|NL","Without Sequence","171.00","",""
"24/02/2023 09:00:00 - 24/02/2023 10:00:00","BZN|NL","Without Sequence","168.60","",""
"24/02/2023 10:00:00 - 24/02/2023 11:00:00","BZN|NL","Without Sequence","150.10","",""
"24/02/2023 11:00:00 - 24/02/2023 12:00:00","BZN|NL","Without Sequence","135.74","",""
"24/02/2023 12:00:00 - 24/02/2023 13:00:00","BZN|NL","Without Sequence","125.96","",""
"24/02/2023 13:00:00 - 24/02/2023 14:00:00","BZN|NL","Without Sequence","120.00","",""
"24/02/2023 14:00:00 - 24/02/2023 15:00:00","BZN|NL","Without Sequence","108.64","",""
"24/02/2023 15:00:00 - 24/02/2023 16:00:00","BZN|NL","Without Sequence","109.90","",""
"24/02/2023 16:00:00 - 24/02/2023 17:00:00","BZN|NL","Without Sequence","113.20","",""
"24/02/2023 17:00:00 - 24/02/2023 18:00:00","BZN|NL","Without Sequence","124.86","",""
"24/02/2023 18:00:00 - 24/02/2023 19:00:00","BZN|NL","Without Sequence","150.10","",""
"24/02/2023 19:00:00 - 24/02/2023 20:00:00","BZN|NL","Without Sequence","115.10","",""
"24/02/2023 20:00:00 - 24/02/2023 21:00:00","BZN|NL","Without Sequence","129.90","",""
"24/02/2023 21:00:00 - 24/02/2023 22:00:00","BZN|NL","Without Sequence","104.91","",""
"24/02/2023 22:00:00 - 24/02/2023 23:00:00","BZN|NL","Without Sequence","107.46","",""
"24/02/2023 23:00:00 - 25/02/2023 00:00:00","BZN|NL","Without Sequence","83.95","",""
"25/02/2023 00:00:00 - 25/02/2023 01:00:00","BZN|NL","Without Sequence","115.02","",""
"25/02/2023 01:00:00 - 25/02/2023 02:00:00","BZN|NL","Without Sequence","106.91","",""
"25/02/2023 02:00:00 - 25/02/2023 03:00:00","BZN|NL","Without Sequence","103.14","",""
"25/02/2023 03:00:00 - 25/02/2023 04:00:00","BZN|NL","Without Sequence","97.03","",""
"25/02/2023 04:00:00 - 25/02/2023 05:00:00","BZN|NL","Without Sequence","87.00","",""
"25/02/2023 05:00:00 - 25/02/2023 06:00:00","BZN|NL","Without Sequence","95.41","",""
"25/02/2023 06:00:00 - 25/02/2023 07:00:00","BZN|NL","Without Sequence","100.10","",""
"25/02/2023 07:00:00 - 25/02/2023 08:00:00","BZN|NL","Without Sequence","95.30","",""
"25/02/2023 08:00:00 - 25/02/2023 09:00:00","BZN|NL","Without Sequence","119.90","",""
"25/02/2023 09:00:00 - 25/02/2023 10:00:00","BZN|NL","Without Sequence","105.07","",""
"25/02/2023 10:00:00 - 25/02/2023 11:00:00","BZN|NL","Without Sequence","74.40","",""
"25/02/2023 11:00:00 - 25/02/2023 12:00:00","BZN|NL","Without Sequence","54.90","",""
"25/02/2023 12:00:00 - 25/02/2023 13:00:00","BZN|NL","Without Sequence","47.35","",""
"25/02/2023 13:00:00 - 25/02/2023 14:00:00","BZN|NL","Without Sequence","35.05","",""
"25/02/2023 14:00:00 - 25/02/2023 15:00:00","BZN|NL","Without Sequence","52.35","",""
"25/02/2023 15:00:00 - 25/02/2023 16:00:00","BZN|NL","Without Sequence","84.90","",""
"25/02/2023 16:00:00 - 25/02/2023 17:00:00","BZN|NL","Without Sequence","93.90","",""
"25/02/2023 17:00:00 - 25/02/2023 18:00:00","BZN|NL","Without Sequence","124.80","",""
"25/02/2023 18:00:00 - 25/02/2023 19:00:00","BZN|NL","Without Sequence","172.00","",""
"25/02/2023 19:00:00 - 25/02/2023 20:00:00","BZN|NL","Without Sequence","186.60","",""
"25/02/2023 20:00:00 - 25/02/2023 21:00:00","BZN|NL","Without Sequence","170.00","",""
"25/02/2023 21:00:00 - 25/02/2023 22:00:00","BZN|NL","Without Sequence","166.92","",""
"25/02/2023 22:00:00 - 25/02/2023 23:00:00","BZN|NL","Without Sequence","149.20","",""
"25/02/2023 23:00:00 - 26/02/2023 00:00:00","BZN|NL","Without Sequence","125.60","",""
"26/02/2023 00:00:00 - 26/02/2023 01:00:00","BZN|NL","Without Sequence","140.10","",""
"26/02/2023 01:00:00 - 26/02/2023 02:00:00","BZN|NL","Without Sequence","116.20","",""
"26/02/2023 02:00:00 - 26/02/2023 03:00:00","BZN|NL","Without Sequence","119.90","",""
"26/02/2023 03:00:00 - 26/02/2023 04:00:00","BZN|NL","Without Sequence","107.78","",""
"26/02/2023 04:00:00 - 26/02/2023 05:00:00","BZN|NL","Without Sequence","108.26","",""
"26/02/2023 05:00:00 - 26/02/2023 06:00:00","BZN|NL","Without Sequence","105.70","",""
"26/02/2023 06:00:00 - 26/02/2023 07:00:00","BZN|NL","Without Sequence","107.04","",""
"26/02/2023 07:00:00 - 26/02/2023 08:00:00","BZN|NL","Without Sequence","109.90","",""
"26/02/2023 08:00:00 - 26/02/2023 09:00:00","BZN|NL","Without Sequence","115.27","",""
"26/02/2023 09:00:00 - 26/02/2023 10:00:00","BZN|NL","Without Sequence","113.92","",""
"26/02/2023 10:00:00 - 26/02/2023 11:00:00","BZN|NL","Without Sequence","96.90","",""
"26/02/2023 11:00:00 - 26/02/2023 12:00:00","BZN|NL","Without Sequence","92.33","",""
"26/02/2023 12:00:00 - 26/02/2023 13:00:00","BZN|NL","Without Sequence","84.14","",""
"26/02/2023 13:00:00 - 26/02/2023 14:00:00","BZN|NL","Without Sequence","54.63","",""
"26/02/2023 14:00:00 - 26/02/2023 15:00:00","BZN|NL","Without Sequence","54.90","",""
"26/02/2023 15:00:00 - 26/02/2023 16:00:00","BZN|NL","Without Sequence","85.00","",""
"26/02/2023 16:00:00 - 26/02/2023 17:00:00","BZN|NL","Without Sequence","98.92","",""
"26/02/2023 17:00:00 - 26/02/2023 18:00:00","BZN|NL","Without Sequence","129.90","",""
"26/02/2023 18:00:00 - 26/02/2023 19:00:00","BZN|NL","Without Sequence","153.70","",""
"26/02/2023 19:00:00 - 26/02/2023 20:00:00","BZN|NL","Without Sequence","156.91","",""
"26/02/2023 20:00:00 - 26/02/2023 21:00:00","BZN|NL","Without Sequence","153.64","",""
"26/02/2023 21:00:00 - 26/02/2023 22:00:00","BZN|NL","Without Sequence","141.64","",""
"26/02/2023 22:00:00 - 26/02/2023 23:00:00","BZN|NL","Without Sequence","138.29","",""
"26/02/2023 23:00:00 - 27/02/2023 00:00:00","BZN|NL","Without Sequence","132.98","",""
"27/02/2023 00:00:00 - 27/02/2023 01:00:00","BZN|NL","Without Sequence","122.83","",""
"27/02/2023 01:00:00 - 27/02/2023 02:00:00","BZN|NL","Without Sequence","133.00","",""
"27/02/2023 02:00:00 - 27/02/2023 03:00:00","BZN|NL","Without Sequence","132.92","",""
"27/02/2023 03:00:00 - 27/02/2023 04:00:00","BZN|NL","Without Sequence","125.03","",""
"27/02/2023 04:00:00 - 27/02/2023 05:00:00","BZN|NL","Without Sequence","120.07","",""
"27/02/2023 05:00:00 - 27/02/2023 06:00:00","BZN|NL","Without Sequence","139.83","",""
"27/02/2023 06:00:00 - 27/02/2023 07:00:00","BZN|NL","Without Sequence","152.30","",""
"27/02/2023 07:00:00 - 27/02/2023 08:00:00","BZN|NL","Without Sequence","186.66","",""
"27/02/2023 08:00:00 - 27/02/2023 09:00:00","BZN|NL","Without Sequence","190.25","",""
"27/02/2023 09:00:00 - 27/02/2023 10:00:00","BZN|NL","Without Sequence","169.94","",""
"27/02/2023 10:00:00 - 27/02/2023 11:00:00","BZN|NL","Without Sequence","128.01","",""
"27/02/2023 11:00:00 - 27/02/2023 12:00:00","BZN|NL","Without Sequence","109.99","",""
"27/02/2023 12:00:00 - 27/02/2023 13:00:00","BZN|NL","Without Sequence","110.00","",""
"27/02/2023 13:00:00 - 27/02/2023 14:00:00","BZN|NL","Without Sequence","101.01","",""
"27/02/2023 14:00:00 - 27/02/2023 15:00:00","BZN|NL","Without Sequence","104.64","",""
"27/02/2023 15:00:00 - 27/02/2023 16:00:00","BZN|NL","Without Sequence","100.00","",""
"27/02/2023 16:00:00 - 27/02/2023 17:00:00","BZN|NL","Without Sequence","116.36","",""
"27/02/2023 17:00:00 - 27/02/2023 18:00:00","BZN|NL","Without Sequence","131.65","",""
"27/02/2023 18:00:00 - 27/02/2023 19:00:00","BZN|NL","Without Sequence","188.00","",""
"27/02/2023 19:00:00 - 27/02/2023 20:00:00","BZN|NL","Without Sequence","174.50","",""
"27/02/2023 20:00:00 - 27/02/2023 21:00:00","BZN|NL","Without Sequence","174.49","",""
"27/02/2023 21:00:00 - 27/02/2023 22:00:00","BZN|NL","Without Sequence","160.30","",""
"27/02/2023 22:00:00 - 27/02/2023 23:00:00","BZN|NL","Without Sequence","153.46","",""
"27/02/2023 23:00:00 - 28/02/2023 00:00:00","BZN|NL","Without Sequence","149.46","",""
"28/02/2023 00:00:00 - 28/02/2023 01:00:00","BZN|NL","Without Sequence","134.00","",""
"28/02/2023 01:00:00 - 28/02/2023 02:00:00","BZN|NL","Without Sequence","124.82","",""
"28/02/2023 02:00:00 - 28/02/2023 03:00:00","BZN|NL","Without Sequence","123.83","",""
"28/02/2023 03:00:00 - 28/02/2023 04:00:00","BZN|NL","Without Sequence","124.59","",""
"28/02/2023 04:00:00 - 28/02/2023 05:00:00","BZN|NL","Without Sequence","120.10","",""
"28/02/2023 05:00:00 - 28/02/2023 06:00:00","BZN|NL","Without Sequence","129.00","",""
"28/02/2023 06:00:00 - 28/02/2023 07:00:00","BZN|NL","Without Sequence","161.94","",""
"28/02/2023 07:00:00 - 28/02/2023 08:00:00","BZN|NL","Without Sequence","177.60","",""
"28/02/2023 08:00:00 - 28/02/2023 09:00:00","BZN|NL","Without Sequence","189.28","",""
"28/02/2023 09:00:00 - 28/02/2023 10:00:00","BZN|NL","Without Sequence","163.00","",""
"28/02/2023 10:00:00 - 28/02/2023 11:00:00","BZN|NL","Without Sequence","120.93","",""
"28/02/2023 11:00:00 - 28/02/2023 12:00:00","BZN|NL","Without Sequence","117.97","",""
"28/02/2023 12:00:00 - 28/02/2023 13:00:00","BZN|NL","Without Sequence","116.71","",""
"28/02/2023 13:00:00 - 28/02/2023 14:00:00","BZN|NL","Without Sequence","116.33","",""
"28/02/2023 14:00:00 - 28/02/2023 15:00:00","BZN|NL","Without Sequence","116.75","",""
"28/02/2023 15:00:00 - 28/02/2023 16:00:00","BZN|NL","Without Sequence","130.00","",""
"28/02/2023 16:00:00 - 28/02/2023 17:00:00","BZN|NL","Without Sequence","132.00","",""
"28/02/2023 17:00:00 - 28/02/2023 18:00:00","BZN|NL","Without Sequence","173.13","",""
"28/02/2023 18:00:00 - 28/02/2023 19:00:00","BZN|NL","Without Sequence","193.87","",""
"28/02/2023 19:00:00 - 28/02/2023 20:00:00","BZN|NL","Without Sequence","192.46","",""
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|NL","Without Sequence","174.73","",""
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|NL","Without Sequence","153.88","",""
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|NL","Without Sequence","150.49","",""
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|NL","Without Sequence","129.90","",""
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|NL","Without Sequence","125.23","",""
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|NL","Without Sequence","119.90","",""
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|NL","Without Sequence","124.96","",""
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|NL","Without Sequence","116.31","",""
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|NL","Without Sequence","130.00","",""
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|NL","Without Sequence","136.00","",""
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|NL","Without Sequence","160.00","",""
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|NL","Without Sequence","180.71","",""
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|NL","Without Sequence","186.03","",""
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|NL","Without Sequence","152.90","",""
"01/03/2023 10:00:00 - 01/03/2023 11:00:00","BZN|NL","Without Sequence","116.60","",""
"01/03/2023 11:00:00 - 01/03/2023 12:00:00","BZN|NL","Without Sequence","116.60","",""
"01/03/2023 12:00:00 - 01/03/2023 13:00:00","BZN|NL","Without Sequence","113.96","",""
"01/03/2023 13:00:00 - 01/03/2023 14:00:00","BZN|NL","Without Sequence","107.72","",""
"01/03/2023 14:00:00 - 01/03/2023 15:00:00","BZN|NL","Without Sequence","108.00","",""
"01/03/2023 15:00:00 - 01/03/2023 16:00:00","BZN|NL","Without Sequence","119.86","",""
"01/03/2023 16:00:00 - 01/03/2023 17:00:00","BZN|NL","Without Sequence","127.58","",""
"01/03/2023 17:00:00 - 01/03/2023 18:00:00","BZN|NL","Without Sequence","144.32","",""
